timestap,high,low,open,close,volume,quoteVolume,weightedAverage,DateTime
1502020800,262.9673441,255.0729595,259.1998599,262.39993,2374451.896,9132.020335,260.0138643,2017-08-06 12:00
1502035200,267.7,262.39993,262.8443,265,4961427.02,18718.13334,265.0599251,2017-08-06 16:00
1502049600,273,264.0000009,265,264.51,5715317.92,21309.36653,268.2068429,2017-08-06 20:00
1502064000,267.033,257.6,264.51,266.8999999,3907034.417,14908.23424,262.0722451,2017-08-07 0:00
1502078400,266.933,261.415,265.961001,262.9999989,1708205.13,6482.386567,263.5148509,2017-08-07 4:00
1502092800,271.8,260.0001,262.99979,270.9,3899453.688,14637.99679,266.3925771,2017-08-07 8:00
1502107200,274.8311058,268.92,270.9,272.498885,4197305.918,15435.91163,271.9182397,2017-08-07 12:00
1502121600,272.5,265.43525,272.200002,269.89937,2547342.64,9476.606913,268.8032398,2017-08-07 16:00
1502136000,271.999,266.05098,268.710125,269.5356141,1223028.716,4566.747211,267.8117835,2017-08-07 20:00
1502150400,272.6,266.5,269.5356141,272.5,1500304.651,5556.005723,270.0329565,2017-08-08 0:00
1502164800,274,269.6611691,272.5,272.168577,1933911.675,7112.758092,271.893357,2017-08-08 4:00
1502179200,279.0622501,271.8,271.8,278.5,3640547.084,13206.67896,275.6595429,2017-08-08 8:00
1502193600,290.000001,278.29,278.791438,289.3,7085932.633,24838.39113,285.2814659,2017-08-08 12:00
1502208000,292,283.5,289.3,291.85,3520045.988,12232.99941,287.7500333,2017-08-08 16:00
1502222400,299.3348,291.7,291.85,296.4333332,4377189.772,14801.08277,295.7344297,2017-08-08 20:00
1502236800,316.4,295.3826503,296.4333333,316.4,9530389.772,30991.5541,307.5157103,2017-08-09 0:00
1502251200,316.505197,298.79,316.3406913,306.4499999,6629845.391,21581.55302,307.1996433,2017-08-09 4:00
1502265600,305.9999999,282.08,304.9376551,295.9999,10699743.24,36615.25781,292.2208904,2017-08-09 8:00
1502280000,297.47025,278.0783335,296,289.5,8370413.015,29174.67776,286.9067856,2017-08-09 12:00
1502294400,296.15,283.01,289.5,295.438676,3358672,11538.93082,291.0730684,2017-08-09 16:00
1502308800,304.5914999,290.9331542,295.5,294,4626316.253,15518.99714,298.1066503,2017-08-09 20:00
1502323200,298.591,288.0582452,294,292.9194756,1899086.832,6474.987878,293.2958127,2017-08-10 0:00
1502337600,299.9,292,292.2876067,298.49,2093292.087,7057.08856,296.6226184,2017-08-10 4:00
1502352000,305.2499999,296.6678624,299.1442158,305.2499999,3526631.27,11702.70456,301.3518159,2017-08-10 8:00
1502366400,309,303.5,305.2499999,308.4999999,2879970.636,9416.399036,305.8462821,2017-08-10 12:00
1502380800,309.9899999,301.15,308.4154847,303.0200001,2734693.827,8946.841019,305.6602684,2017-08-10 16:00
1502395200,305.3115286,298,303.0200001,298,2191671.495,7270.748697,301.4368378,2017-08-10 20:00
1502409600,302.5,295.46359,298.19993,301.7,1464709.748,4908.796048,298.3847227,2017-08-11 0:00
1502424000,303.990559,299.2422592,301.7,301.4,2025221.412,6709.527905,301.8426096,2017-08-11 4:00
1502438400,301.59993,297.6244971,301.5,299.772,1289004.319,4301.330305,299.6757347,2017-08-11 8:00
1502452800,300.698,295.398,299.8745744,298.2729482,1645471.448,5513.297042,298.4550687,2017-08-11 12:00
1502467200,303.945127,298.20021,298.9997665,299.2425997,1460680.494,4842.707273,301.6247755,2017-08-11 16:00
1502481600,310,298,299.3815462,308.52165,3956620.083,12972.9822,304.9892477,2017-08-11 20:00
1502496000,317.6333623,308.04612,309,312,5166834.847,16480.88914,313.5046175,2017-08-12 0:00
1502510400,316,310.4726425,312,311.619,2459263.884,7844.849291,313.4877157,2017-08-12 4:00
1502524800,313.3529999,307,312.7,309.5195604,1559683.411,5039.639811,309.4831119,2017-08-12 8:00
1502539200,319,308.4,309.1030644,315.99986,3754896.368,11935.61162,314.5960582,2017-08-12 12:00
1502553600,318,312.501101,315.9994523,313.110009,2940995.92,9350.128493,314.5406956,2017-08-12 16:00
1502568000,314.44986,302.11,313.9280149,307.71,3397139.736,11076.10333,306.7089242,2017-08-12 20:00
1502582400,308.51986,285.5977503,307.71,297.9,8994504.848,30512.79149,294.7781704,2017-08-13 0:00
1502596800,304,295.0212169,299.2728427,295.4,1876050.158,6295.897803,297.9797667,2017-08-13 4:00
1502611200,299.949,287.701,295.4,292.99916,2864228.612,9771.88106,293.109238,2017-08-13 8:00
1502625600,293,287.1478501,290.31,289.2033714,1611757.326,5564.694018,289.6398833,2017-08-13 12:00
1502640000,297.644793,289.00027,295.4210315,291.9019998,1210569.314,4126.509136,293.3640214,2017-08-13 16:00
1502654400,297.4,289.4882876,289.5313689,295.80007,1889776.449,6402.407226,295.1665495,2017-08-13 20:00
1502668800,306.9999,294.1647649,296.85,301.0000001,2738421.369,9081.901295,301.5251191,2017-08-14 0:00
1502683200,304.56855,298.9794456,301.4304674,300.8997893,331467.1706,1099.335925,301.515818,2017-08-14 4:00
1502697600,304,298.3047979,302.8,304,1215481.411,4033.370676,301.3562375,2017-08-14 8:00
1502712000,303,295,302.1352433,295.5,2232523.618,7467.105029,298.9811458,2017-08-14 12:00
1502726400,301,294.5316201,295.5,299.80007,1222875.144,4112.966197,297.3219535,2017-08-14 16:00
1502740800,301.49993,295.00099,300.3999999,298.0558325,982151.7474,3298.934606,297.7178589,2017-08-14 20:00
1502755200,299.48,290.5,298.06,291.99986,1367794.316,4664.39231,293.2416968,2017-08-15 0:00
1502769600,293.6,287.5,291.291,293.3999999,2258106.944,7766.848132,290.7365903,2017-08-15 4:00
1502784000,296.01,280,293.1,284.99993,2926205.952,10205.83577,286.7188947,2017-08-15 8:00
1502798400,285.99951,267,284.99993,278.99,4845616.051,17485.36024,277.1241761,2017-08-15 12:00
1502812800,287.2299998,276.1,278.5,283.39,2736312.812,9675.640463,282.8043087,2017-08-15 16:00
1502827200,286.9231108,278.1,283.39,285.4702329,714263.5623,2524.145953,282.9723699,2017-08-15 20:00
1502841600,288.716268,282.5,285.4702329,286.2165789,893151.8028,3119.023288,286.3562469,2017-08-16 0:00
1502856000,286.8,280,285.7614163,284,918396.2723,3237.639465,283.6623046,2017-08-16 4:00
1502870400,298.494,284.10007,284.2276582,295.99,2755541.184,9427.771757,292.2791572,2017-08-16 8:00
1502884800,303,294.1176471,295.99,298.5530001,3131732.427,10452.03751,299.6288928,2017-08-16 12:00
1502899200,304.5311701,297.6570716,298.5530001,297.6570716,2494437.198,8253.94565,302.2114882,2017-08-16 16:00
1502913600,302.1753399,298,298.4999999,302.09909,876256.1517,2915.960606,300.5034259,2017-08-16 20:00
1502928000,306,297.6570289,301.9860986,300.1,1426998.12,4714.497707,302.6829598,2017-08-17 0:00
1502942400,307.7679065,298,300.1001571,307.7679065,2637710.368,8679.203995,303.9115534,2017-08-17 4:00
1502956800,311.49,307,307.7679065,308.5232332,2562046.142,8286.585672,309.1799498,2017-08-17 8:00
1502971200,309.45,300.1,308.5232332,300.5,2195759.357,7185.607755,305.577403,2017-08-17 12:00
1502985600,303.99993,297.5,300.2000002,300.2,2824617.608,9395.840106,300.6242737,2017-08-17 16:00
1503000000,304.299999,299,300.6442006,300.01,1138161,3774.446904,301.5437835,2017-08-17 20:00
1503014400,302.1112499,294,299,300.827,2233220.007,7512.339382,297.273578,2017-08-18 0:00
1503028800,305.5,298.6853439,300.1000002,304.7,1173145.02,3874.354334,302.7975551,2017-08-18 4:00
1503043200,306.85,301.17,304.77,305.9999995,1078062.294,3542.02895,304.3629256,2017-08-18 8:00
1503057600,305.9999,295.7059515,304.7669502,297.8792498,2352530.701,7844.998473,299.8765021,2017-08-18 12:00
1503072000,299.6,289.2,297.0515622,295,2530894.12,8614.273621,293.8023833,2017-08-18 16:00
1503086400,295.5104299,282,295,291.8998594,3541596.421,12212.07274,290.0078058,2017-08-18 20:00
1503100800,298.9999999,291,292.030813,294.11,1370099.352,4637.68194,295.427623,2017-08-19 0:00
1503115200,295.98,285.5,294.11,289.8027003,1589733.814,5450.502731,291.6673732,2017-08-19 4:00
1503129600,292.3243498,277.5241225,289.8027003,278.5300001,2370601.967,8315.559986,285.0802557,2017-08-19 8:00
1503144000,292.7569998,276.8740157,280.4127557,287.3,3747292.47,13096.78637,286.1230507,2017-08-19 12:00
1503158400,295,285.0409486,287.3,291.01392,2123141.804,7306.808683,290.5703292,2017-08-19 16:00
1503172800,295.0023491,288.1,291.01392,291.2092624,1590509.626,5424.956,293.1838757,2017-08-19 20:00
1503187200,293.1044834,287.1,292.2277539,292.6,1264131.054,4365.37617,289.5812422,2017-08-20 0:00
1503201600,295,289.63329,292.6,294.0311516,821347.6472,2809.179346,292.3799253,2017-08-20 4:00
1503216000,298,293.00154,293.2501989,295.5,703942.3038,2383.701632,295.3147719,2017-08-20 8:00
1503230400,297.5,292,296.105,293.9247176,907134.7059,3085.659372,293.9840716,2017-08-20 12:00
1503244800,299.30221,293.03,293.9247176,296.1000399,1346858.361,4545.056318,296.3348012,2017-08-20 16:00
1503259200,299.68253,294,296.4999999,297.50028,934800.8532,3147.669053,296.9819373,2017-08-20 20:00
1503273600,299.7,295.1,298.7,299.1565154,946674.3092,3183.875049,297.3340017,2017-08-21 0:00
1503288000,329,298.24094,299.029228,317.2,11358673.96,36012.59935,315.4083339,2017-08-21 4:00
1503302400,333.5,314.6,316.60001,330.30007,5834313.556,18075.25604,322.7790269,2017-08-21 8:00
1503316800,347.6001769,326.50001,330.9,333,8859291.215,26346.12387,336.2654506,2017-08-21 12:00
1503331200,341.50015,325.840708,332.50007,331.6327052,3732199.75,11219.51541,332.6524911,2017-08-21 16:00
1503345600,331.6327052,317.00028,331.6327052,321,3774073.864,11709.17743,322.3175912,2017-08-21 20:00
1503360000,330.5,307.7899999,321.00007,309.89373,5774130.63,18095.39275,319.0939656,2017-08-22 0:00
1503374400,309.49986,290,309.49986,299,9765212.875,32456.41396,300.87159,2017-08-22 4:00
1503388800,311.75,295.4973001,299.152572,309.4811045,2861260.447,9363.27551,305.5832806,2017-08-22 8:00
1503403200,310.9,302.69937,309.6639118,307.1546827,2438836.087,7934.424975,307.3740183,2017-08-22 12:00
1503417600,320,305.62683,307.1546826,307.00014,3699236.163,11794.4688,313.6416082,2017-08-22 16:00
1503432000,315,305.93897,307.021701,310.22549,1675449.587,5400.924154,310.2153519,2017-08-22 20:00
1503446400,317.5,310.1,310.22549,315.9805648,1732426.548,5528.293327,313.3745708,2017-08-23 0:00
1503460800,324.85,315.9805648,315.9805648,321.1,3031460.022,9457.814628,320.5243643,2017-08-23 4:00
1503475200,324.7,319.28202,320.76858,320.2,1323659.111,4112.54677,321.8587375,2017-08-23 8:00
1503489600,321.8339231,313.511,320.1000002,319.1960097,1574342.795,4962.399462,317.2543459,2017-08-23 12:00
1503504000,321.53754,317.000211,319.0989061,317.3,1298508.033,4068.644376,319.1500444,2017-08-23 16:00
1503518400,318.8523698,313.300073,317.3,316.5,1630565.349,5152.71239,316.4479648,2017-08-23 20:00
1503532800,318.1120818,314.2,316.5,316.999,508255.9839,1604.809698,316.7079465,2017-08-24 0:00
1503547200,320.4581987,315.7,316.9990317,320,1066872.363,3347.247799,318.7312165,2017-08-24 4:00
1503561600,324.950001,318.33259,320,324.9500009,1384705.387,4311.792163,321.1438155,2017-08-24 8:00
1503576000,329,321.3213213,324.9500009,323.5699999,2421959.148,7460.59732,324.6334098,2017-08-24 12:00
1503590400,325,320.157,323,323.9996698,1327377.217,4114.959163,322.5736063,2017-08-24 16:00
1503604800,326,320.56,323.969,325.0212,935565.0535,2891.824965,323.5206366,2017-08-24 20:00
1503619200,330,324.1917249,325.00007,327.93,1782306.951,5448.215711,327.1359002,2017-08-25 0:00
1503633600,335,327.8594316,327.93,332.6999,2363461.943,7133.92117,331.2991393,2017-08-25 4:00
1503648000,334.5,329.01,332,331,1411797.486,4252.236669,332.0129137,2017-08-25 8:00
1503662400,335.5,329.60077,331,334.3690456,1531933.175,4598.446796,333.1414373,2017-08-25 12:00
1503676800,337.660208,326.2013965,334.6,327.59914,1863692.57,5611.616903,332.1132932,2017-08-25 16:00
1503691200,332.4999999,326.031,327.60021,328.0000001,1214157.743,3687.20494,329.2894653,2017-08-25 20:00
1503705600,330.58062,325,328.4,325.25,1308632.106,4004.527563,326.7881382,2017-08-26 0:00
1503720000,330,324.94,325.25,329.9,736749.1806,2251.782526,327.1848733,2017-08-26 4:00
1503734400,330.6945712,327.5014932,329.9,329.5614688,752218.5895,2283.702579,329.3855322,2017-08-26 8:00
1503748800,334.9999998,325.25993,329.1600635,328.5000006,2057109.802,6229.935633,330.1976013,2017-08-26 12:00
1503763200,333.3,327.6,329.9253738,332.5,518824.5893,1572.447371,329.9471885,2017-08-26 16:00
1503777600,333.5,330.9972543,332.5,332.5003271,406856.0943,1224.309576,332.3147204,2017-08-26 20:00
1503792000,336.9949999,326,333.4997464,333,1677532.849,5029.148954,333.5619733,2017-08-27 0:00
1503806400,336.2,332.4619791,333,334.4,816451.2898,2436.379845,335.1083746,2017-08-27 4:00
1503820800,336.85,332.60035,334.4002257,335,869137.8207,2598.32938,334.4987081,2017-08-27 8:00
1503835200,336.7,333.2,335,335.3,1160244.36,3462.841356,335.0555917,2017-08-27 12:00
1503849600,341,334.36,336.499799,341,2030292.034,5996.907558,338.5565001,2017-08-27 16:00
1503864000,347.2632529,337.60819,341,347.2632529,2485381.223,7275.865304,341.5925281,2017-08-27 20:00
1503878400,350,344.1705,347.2632529,345.06,2506906.591,7204.576134,347.9603165,2017-08-28 0:00
1503892800,345.06,333.1,345.06,340.5000003,4708334.077,13908.15146,338.5305438,2017-08-28 4:00
1503907200,342.346,337.4915255,340.9799998,340.51,2022796.311,5950.797541,339.9202035,2017-08-28 8:00
1503921600,346.0003965,340.4,341.6631099,343.1241401,1905000.073,5547.19809,343.4166298,2017-08-28 12:00
1503936000,345.02407,341.5498615,343.527497,343.6958051,1677500.172,4887.989083,343.1881995,2017-08-28 16:00
1503950400,348.000002,343.197211,343.7519821,347.3054999,819447.0181,2369.375769,345.8493283,2017-08-28 20:00
1503964800,349.79993,346.2020301,347.000168,349.49032,818587.2309,2350.649933,348.2386805,2017-08-29 0:00
1503979200,354.5,348.99,349.49032,353.700414,2739722.747,7786.086913,351.8741542,2017-08-29 4:00
1503993600,367.94306,353.700411,353.700411,358.53,4594599.024,12716.33057,361.3148461,2017-08-29 8:00
1504008000,367,358.5,358.53,366.020351,2404106.434,6611.353396,363.6330249,2017-08-29 12:00
1504022400,373.89972,363.7338017,366.020352,369.449,3992402.947,10802.80218,369.5710503,2017-08-29 16:00
1504036800,376.660001,368.8200003,369.449,372.6075,2105275.746,5632.538225,373.7703434,2017-08-29 20:00
1504051200,374.8322267,368.1,372.6075,374.4999999,2787166.337,7512.347344,371.0113776,2017-08-30 0:00
1504065600,389.870123,373.2700004,374.4999998,378.4725349,6014181.576,15785.99171,380.9821827,2017-08-30 4:00
1504080000,381.050369,365,378.4725349,374.545412,4594164.494,12344.60101,372.1598203,2017-08-30 8:00
1504094400,384.43518,371.21,374.5,380.2241138,2234484.643,5898.610424,378.8154298,2017-08-30 12:00
1504108800,388.5,380.2241138,380.2241138,385.9699909,1713170.182,4444.601341,385.4496839,2017-08-30 16:00
1504123200,387,379.59266,385.9951217,383.5886247,1301593.937,3390.933535,383.8453108,2017-08-30 20:00
1504137600,385,379,383.5,385,1158480.053,3035.265096,381.6734341,2017-08-31 0:00
1504152000,385.6000001,379.5461307,385,382.5691144,1236006.138,3238.174926,381.6983847,2017-08-31 4:00
1504166400,385,380.1,382.0209406,384.95,899195.0637,2347.62832,383.0227537,2017-08-31 8:00
1504180800,389.9,383.70988,384.95,384.5326791,1737435.079,4487.410072,387.1799214,2017-08-31 12:00
1504195200,387.99993,383.70988,384.5326791,384.1,1715094.888,4450.782629,385.34681,2017-08-31 16:00
1504209600,387.7,383.6010076,384.1,387.6899999,881429.7981,2281.354981,386.3624055,2017-08-31 20:00
1504224000,394.35284,385.30007,386.35,392.4,2445366.248,6248.530601,391.3506078,2017-09-01 0:00
1504238400,394.06028,384,392.4,390.21,2442231.483,6297.067329,387.8363301,2017-09-01 4:00
1504252800,392.1042972,387.09997,390,388.2000002,1420565.51,3641.957099,390.0555311,2017-09-01 8:00
1504267200,392.70001,384,388.2000002,388.8735282,3133785.28,8070.346355,388.3086478,2017-09-01 12:00
1504281600,392.9886,385.12862,388.8735282,390,5343945.93,13716.92386,389.587781,2017-09-01 16:00
1504296000,390.96,387.8,390,389.49,1788692.764,4595.19167,389.2531352,2017-09-01 20:00
1504310400,390.83986,374,389.49,376.59937,4722439.219,12341.66473,382.6419954,2017-09-02 0:00
1504324800,379.9480013,346,376.59937,366.9998595,9675174.028,26572.27764,364.1078179,2017-09-02 4:00
1504339200,367,348.1,366.9998595,359.39077,4430492.821,12439.26191,356.170073,2017-09-02 8:00
1504353600,360.9999999,326.2646919,358.8,343.4182027,7446595.85,21767.39739,342.0985851,2017-09-02 12:00
1504368000,345,330.10007,344.96466,338.299,4244246.309,12516.54275,339.090945,2017-09-02 16:00
1504382400,344.8534357,321.0780812,338.2952416,344.85,5901352.713,17841.04143,330.7740043,2017-09-02 20:00
1504396800,353.6025571,343.13014,344.8534357,353.6025571,4357434.705,12488.96119,348.9028941,2017-09-03 0:00
1504411200,371,352.24576,353.602557,358.1477899,7012866.169,19330.15073,362.7941792,2017-09-03 4:00
1504425600,362.9,336.198793,358.147789,339,2845592.362,8167.886277,348.3878528,2017-09-03 8:00
1504440000,345.5926132,329.09,339.00042,335,3416447.94,10162.11615,336.1945375,2017-09-03 12:00
1504454400,346.9219499,332.2678505,336.3232567,346.0882079,3169676.689,9233.575309,343.2772878,2017-09-03 16:00
1504468800,351.7012,340.4349877,346.86229,350.671001,1427020.205,4102.163483,347.8701449,2017-09-03 20:00
1504483200,351.6270099,341.00021,350.671001,344.2999992,1340005.816,3894.317563,344.0925898,2017-09-04 0:00
1504497600,345.1097,317,344.268219,318,4590448.826,13920.1427,329.770242,2017-09-04 4:00
1504512000,319.1111111,296.43,318,298,14420102.27,46836.10454,307.8843216,2017-09-04 8:00
1504526400,301.5,271.46,298.596,285.3006822,13477573.2,47209.36888,285.4851383,2017-09-04 12:00
1504540800,310,275.5,285.3006822,301,11199605.86,38638.87536,289.8533085,2017-09-04 16:00
1504555200,315,292,301.1,296.5105227,7768906.503,25545.54958,304.1197638,2017-09-04 20:00
1504569600,299.13063,267,296.5105227,275.0000001,6498214.81,23281.59808,279.1137785,2017-09-05 0:00
1504584000,298.48993,272.7226639,275.0000001,297.3,5231096.829,18389.86268,284.4554589,2017-09-05 4:00
1504598400,299.029,282.25014,297.3,298.50617,4919849.552,16817.85438,292.5372904,2017-09-05 8:00
1504612800,306.9167487,295,298.50617,296.97,5705247.91,18885.22362,302.1011571,2017-09-05 12:00
1504627200,320.1,294.2,297,318,6736068.727,21749.07777,309.7174417,2017-09-05 16:00
1504641600,323,310,318,316,3911193.177,12357.14081,316.512795,2017-09-05 20:00
1504656000,332.9998599,315.01,315.8394167,325,4746430.293,14534.59747,326.5608353,2017-09-06 0:00
1504670400,329.7100106,313.83,325,326.8802,3938929.118,12236.49161,321.9002016,2017-09-06 4:00
1504684800,334,325,326.5000001,331,3117725.147,9459.668635,329.580799,2017-09-06 8:00
1504699200,334.8,320.9853237,331.0000003,332.30035,3758414.7,11433.92446,328.7073229,2017-09-06 12:00
1504713600,340.1,331.078,332.9648806,335.60021,2960487.163,8804.402595,336.2507712,2017-09-06 16:00
1504728000,337.73841,331.6,336,336.65014,1757721.686,5266.278168,333.7692447,2017-09-06 20:00
1504742400,337.5834633,318.1,336.65014,325.91,2934901.288,8981.721625,326.7637777,2017-09-07 0:00
1504756800,329.5,322.00714,325.91,323.0000001,1401110.429,4294.777654,326.2358478,2017-09-07 4:00
1504771200,331.5300007,322.100087,323.1989299,330,2008840.808,6139.330334,327.2084573,2017-09-07 8:00
1504785600,338.627,328.21734,330,338,1768536.232,5281.605799,334.848207,2017-09-07 12:00
1504800000,338.64771,331,338,334,1239590.431,3714.362665,333.7289711,2017-09-07 16:00
1504814400,337.99,329.5500714,334,335,1104704.444,3303.484457,334.4058246,2017-09-07 20:00
1504828800,335.4,328.9,335,329.75,1141030.778,3448.328587,330.8938661,2017-09-08 0:00
1504843200,333,329.3,329.75,332.9999993,834532.8647,2523.26014,330.73596,2017-09-08 4:00
1504857600,333.99597,330,332.9772585,331.22986,1051326.127,3166.931897,331.9699196,2017-09-08 8:00
1504872000,331.990659,277,331.22944,304.51283,15433278.65,51652.58015,298.7900819,2017-09-08 12:00
1504886400,312.79993,293,304.8475,294.7540455,5797576.117,19136.17004,302.9642873,2017-09-08 16:00
1504900800,309.44587,291.0585726,294.6675036,305.195,4250481.075,14193.33299,299.4702568,2017-09-08 20:00
1504915200,305,293,305,297,2140683.122,7172.794809,298.4447736,2017-09-09 0:00
1504929600,306.709,294,297,303.20172,1616917.297,5347.870831,302.3478593,2017-09-09 4:00
1504944000,306.06333,297.00007,303.20172,305,1711072.671,5666.149723,301.9815491,2017-09-09 8:00
1504958400,306.816536,297.29535,305.425,301.2450018,1475445.653,4894.166821,301.4702414,2017-09-09 12:00
1504972800,302.7080274,291.0100001,301.2450018,300.7,1760773.055,5946.190497,296.1178347,2017-09-09 16:00
1504987200,305.13654,298.79849,300.6999999,302.9001402,877992.8926,2897.926957,302.9727477,2017-09-09 20:00
1505001600,303.8979678,292.3,303.8851358,293,1518827.49,5120.345612,296.6259712,2017-09-10 0:00
1505016000,294.8760562,276,293.38242,282.50007,3586851.549,12617.73226,284.2706975,2017-09-10 4:00
1505030400,287.261614,278.00001,282.9223125,284.90286,2199499.227,7795.584807,282.1467897,2017-09-10 8:00
1505044800,292.9999999,282.33,284.90286,290.0003502,2088051.8,7232.564764,288.7014315,2017-09-10 12:00
1505059200,304.78,288,291.19993,304.5,2045997.755,6851.179656,298.6343751,2017-09-10 16:00
1505073600,304.78,296.61542,304.5,298.2402302,1520201.7,5062.69733,300.2750512,2017-09-10 20:00
1505088000,307.9499,295.5920003,298.2402302,307,1820567.406,5999.604531,303.4479017,2017-09-11 0:00
1505102400,307.1999998,288.01114,307.1999998,292.7487639,3492039.956,11867.15101,294.2610195,2017-09-11 4:00
1505116800,296.79902,288.9998594,293.6999977,293,1094660.288,3737.949911,292.8504432,2017-09-11 8:00
1505131200,301.585,291.53725,292.9000651,299.49993,1797968.375,6075.122618,295.9558989,2017-09-11 12:00
1505145600,302.3971,295,298.6373231,295.9685696,970685.2134,3244.780802,299.1527849,2017-09-11 16:00
1505160000,298.4810378,293.3169813,295.98,297.7533,1084039.292,3674.381901,295.0262987,2017-09-11 20:00
1505174400,303.303,296.1000003,297.3225352,303.1515,1937683.077,6444.862503,300.6554563,2017-09-12 0:00
1505188800,317,302,303.1515,313.2,3836203.285,12337.98419,310.9262603,2017-09-12 4:00
1505203200,314,303.8,313.6,310.4089973,2267463.971,7327.652751,309.4393318,2017-09-12 8:00
1505217600,311.2075752,301.1184218,310.4114118,303.5,1688451.298,5518.056072,305.9866148,2017-09-12 12:00
1505232000,305.65059,284.8616734,303.81682,294,4822734.047,16485.56361,292.5428673,2017-09-12 16:00
1505246400,297.40811,290,294,294.4102,1391459.783,4746.211736,293.1727154,2017-09-12 20:00
1505260800,294.40803,275.0036661,294.40803,275.5,3802441.623,13429.09872,283.1494282,2017-09-13 0:00
1505275200,284.6,270,275.8871994,279.4500005,4237455.287,15295.59551,277.0376141,2017-09-13 4:00
1505289600,280,261.7992998,279.4500005,262.008,4836799.109,17861.38829,270.7963699,2017-09-13 8:00
1505304000,274.8958876,256.79902,262.008,266.6700003,7359831.534,27784.99184,264.8851429,2017-09-13 12:00
1505318400,277.1685647,265.5478721,268.3,267.5252903,2465331.64,9065.372659,271.9503911,2017-09-13 16:00
1505332800,282.547,266.3,267.5252903,276.4998553,1896389.197,6878.097454,275.7142087,2017-09-13 20:00
1505347200,280.6072457,268.71311,276.4998553,269.9117349,1614794.815,5889.106263,274.2003189,2017-09-14 0:00
1505361600,274.8810809,265.4447706,269.9117349,271.8043233,1031244.362,3816.693861,270.1931042,2017-09-14 4:00
1505376000,274.0345399,246.210901,271.20063,248.1,5053109.836,19589.0293,257.956112,2017-09-14 8:00
1505390400,252.4659448,231.211,248.01,242.8462399,10543471.21,43407.72641,242.8938828,2017-09-14 12:00
1505404800,244.7,223.30014,243,234.8706076,8277176.987,35574.33388,232.6727189,2017-09-14 16:00
1505419200,241.7,221,234.8706076,222.5,3429656.798,14945.44772,229.4783577,2017-09-14 20:00
1505433600,245,222.5,222.5,236.8200005,4459648.754,18987.57694,234.8719253,2017-09-15 0:00
1505448000,237.7988597,214.44017,237.13999,220.44756,5299320.487,23704.99359,223.552918,2017-09-15 4:00
1505462400,226,199,220.44756,203,8564128.608,40923.66249,209.2708249,2017-09-15 8:00
1505476800,264.5,202.2544106,202.8136026,256,15801123.03,65721.4826,240.4255413,2017-09-15 12:00
1505491200,264.2,238,257.1190999,256.848521,7382740.776,29522.08583,250.0751749,2017-09-15 16:00
1505505600,265,253.2434001,256.848521,258.4356851,4971653.81,19048.80947,260.9955135,2017-09-15 20:00
1505520000,263,256.5021701,258.6664046,259.9,3907978.814,15004.91923,260.4465078,2017-09-16 0:00
1505534400,272.271,256.9666667,259.9,264.6000001,6205100.772,23515.82925,263.8691031,2017-09-16 4:00
1505548800,265.977,242.1,265.20042,253.6491596,4775532.039,18913.97543,252.4869538,2017-09-16 8:00
1505563200,254,242,253.364916,246,3195486.966,12939.08907,246.9638278,2017-09-16 12:00
1505577600,258.3415466,245,245.52028,253.325646,2642590.069,10471.52107,252.3597146,2017-09-16 16:00
1505592000,256.8995796,249.9633335,254.2156646,253.7365553,864916.0663,3410.508129,253.6032853,2017-09-16 20:00
1505606400,253.7365552,248,253.7365552,250.6196493,872060.828,3475.047671,250.9493137,2017-09-17 0:00
1505620800,250.6196485,241.9901,250.6196485,241.9901001,1052786.579,4281.698815,245.8805779,2017-09-17 4:00
1505635200,248.3541294,239,242.83962,244.5,1344379.371,5522.622778,243.4313233,2017-09-17 8:00
1505649600,254.69663,244.0000004,244.5,254.1979505,1223496.822,4874.748363,250.9866625,2017-09-17 12:00
1505664000,264.0199998,253.51458,254.1979505,261.0004202,3078128.678,11889.04366,258.9046491,2017-09-17 16:00
1505678400,262.8871762,255.2,261.0004202,257.59958,980771.1748,3790.161072,258.7676767,2017-09-17 20:00
1505692800,286,256.61287,257.59937,280.896038,8581279.361,31156.90203,275.4214573,2017-09-18 0:00
1505707200,295.99993,278.90912,280.896038,287.1366667,6190560.135,21387.23658,289.4511459,2017-09-18 4:00
1505721600,291.452,282.5412593,287.8545084,286.3,2675441.652,9326.378367,286.8682298,2017-09-18 8:00
1505736000,299.5894829,285.79,286.1385875,292.1,6104734.507,20767.51187,293.9559898,2017-09-18 12:00
1505750400,294.5156133,285,292.1,292.3342098,1557676.599,5379.12416,289.5781085,2017-09-18 16:00
1505764800,298.9,287.6324677,292.3342098,296.9165062,1971671.172,6720.327312,293.389158,2017-09-18 20:00
1505779200,299,285.9,296.9165062,288.0017,2928703.919,10086.51188,290.3584463,2017-09-19 0:00
1505793600,289.3430907,275.1,288.0017,280.8900001,3382327.117,11997.92267,281.9093947,2017-09-19 4:00
1505808000,290.6087299,279.75688,280.8900001,287.72652,1925186.621,6707.737286,287.0098424,2017-09-19 8:00
1505822400,292.7146127,285.0789856,287.7994135,291.3,1699825.362,5888.710589,288.6583296,2017-09-19 12:00
1505836800,292.0319999,281.4899984,291.2199999,282.00007,1681717.653,5876.603566,286.1717033,2017-09-19 16:00
1505851200,286.5201082,278,282.0002101,283.0123453,2659974.012,9436.308453,281.8871411,2017-09-19 20:00
